msa_code,msa_title,state,min_long,min_lat,max_long,max_lat,center_long,center_lat,radius
C2490,"Greenwood, MS MicroSA",Mississippi,-90.453801,33.214207,-89.64528,33.81139,-90.0495405,33.5127985,38674
C4698,"Vicksburg, MS MicroSA",Mississippi,-91.248144,31.785422,-90.553821,32.618885,-90.9009825,32.2021535,53976
C3294,"Meridian, MS MicroSA",Mississippi,-88.915679,31.826649,-88.347887,32.929091,-88.631783,32.37787,71396
C1726,"Clarksdale, MS MicroSA",Mississippi,-90.961044,33.985689,-90.397526,34.523999,-90.679285,34.254844000000006,34862
C2714,"Jackson, MS MSA",Mississippi,-90.759753,31.685147,-89.653025,33.022385,-90.206389,32.353766,86602
C2562,"Hattiesburg, MS MSA",Mississippi,-89.6544,30.909832,-88.834339,31.434444,-89.2443695,31.172138,37934
C2498,"Grenada, MS MicroSA",Mississippi,-90.137011,33.676182,-89.506872,33.898133,-89.82194150000001,33.7871575,29149
C2506,"Gulfport-Biloxi-Pascagoula, MS MSA",Mississippi,-89.690589,30.139845,-88.384431,30.736048,-89.03751,30.437946500000002,60421
C4618,"Tupelo, MS MicroSA",Mississippi,-89.246534,34.073926,-88.156292,34.509462,-88.701413,34.291694,50433
C2986,"Laurel, MS MicroSA",Mississippi,-89.40134,31.433458,-88.910429,32.224381,-89.1558845,31.8289195,51221
C3706,"Oxford, MS MicroSA",Mississippi,-89.722246,34.161022,-89.245485,34.55538,-89.48386550000001,34.358201,25539
C1502,"Brookhaven, MS MicroSA",Mississippi,-90.737435,31.349187,-90.242617,31.717524,-90.490026,31.5333555,23854
C1806,"Columbus, MS MicroSA",Mississippi,-88.67125,33.286916,-88.248916,33.745832,-88.460083,33.516374,29720
C4426,"Starkville, MS MicroSA",Mississippi,-89.088662,33.286003,-88.669007,33.565443,-88.8788345,33.425723000000005,19412
C3810,"Picayune, MS MicroSA",Mississippi,-89.85231,30.458892,-89.340701,31.016048,-89.5965055,30.737470000000002,36082
C2694,"Indianola, MS MicroSA",Mississippi,-90.764484,33.270007,-90.450272,33.987596,-90.607378,33.6288015,46472
C2474,"Greenville, MS MicroSA",Mississippi,-91.235907,33.007697,-90.678655,33.53054,-90.957281,33.269118500000005,33860
C2886,"Kirksville, MO MicroSA",Missouri,-92.856372,40.036894,-92.345064,40.597275,-92.600718,40.3170845,36291
C3302,"Mexico, MO MicroSA",Missouri,-92.314471,39.059057,-91.409033,39.347795,-91.861752,39.203426,41884
C1786,"Columbia, MO MSA",Missouri,-92.570156,38.643167,-92.104374,39.248795,-92.337265,38.945981,39221
C3874,"Poplar Bluff, MO MicroSA",Missouri,-90.679729,36.497798,-90.134327,36.927138,-90.407028,36.712468,27805
C2762,"Jefferson City, MO MSA",Missouri,-92.84198,38.28814,-91.633998,39.064493,-92.237989,38.6763165,55879
C4418,"Springfield, MO MSA",Missouri,-93.632439,36.809178,-92.67897,37.904232,-93.15570450000001,37.356705000000005,70918
C2838,"Kennett, MO MicroSA",Missouri,-90.3779,35.995685,-89.953627,36.631212,-90.1657635,36.3134485,41158
C4846,"West Plains, MO MicroSA",Missouri,-92.120393,36.498358,-91.655607,37.056248,-91.888,36.777303,36130
C2790,"Joplin, MO MSA",Missouri,-94.618668,36.747818,-94.052313,37.364173,-94.33549049999999,37.0559955,39916
C4766,"Warrensburg, MO MicroSA",Missouri,-94.129372,38.55621,-93.49311,38.937909,-93.811241,38.7470595,29432
C3006,"Lebanon, MO MicroSA",Missouri,-92.859913,37.472944,-92.248865,37.895736,-92.554389,37.68434,28266
C2530,"Hannibal, MO MicroSA",Missouri,-91.846752,39.318716,-91.178012,39.948235,-91.512382,39.6334755,40769
C3234,"Maryville, MO MicroSA",Missouri,-95.2024,40.126127,-94.598487,40.578488,-94.9004435,40.352307499999995,29295
C4274,"Sedalia, MO MicroSA",Missouri,-93.51276,38.506321,-93.050453,38.942839,-93.28160650000001,38.72458,28269
C4062,"Rolla, MO MicroSA",Missouri,-92.029359,37.598863,-91.524989,38.153519,-91.777174,37.876191000000006,35920
C2278,"Fort Leonard Wood, MO MicroSA",Missouri,-92.413669,37.602542,-92.021112,38.021179,-92.2173905,37.811860499999995,27111
C3362,"Moberly, MO MicroSA",Missouri,-92.707367,39.24645,-92.300849,39.610371,-92.504108,39.4284105,23568
C2210,"Farmington, MO MicroSA",Missouri,-90.647874,37.641039,-90.110537,38.076548,-90.3792055,37.858793500000004,28204
C3218,"Marshall, MO MicroSA",Missouri,-93.496377,38.928244,-92.848825,39.411805,-93.172601,39.1700245,31316
C4346,"Sikeston, MO MicroSA",Missouri,-89.78688,36.859517,-89.313324,37.253381,-89.550102,37.056449,25507
C1470,"Branson, MO MicroSA",Missouri,-93.612929,36.497839,-92.764869,36.99581,-93.18889899999999,36.7468245,39230
C1374,"Billings, MT MSA",Montana,-109.798673,44.99944,-107.462651,46.751408,-108.630662,45.875423999999995,113461
C2450,"Great Falls, MT MSA",Montana,-112.047781,46.818026,-110.63626,47.698738,-111.34202049999999,47.258382,65295
C2806,"Kalispell, MT MicroSA",Montana,-115.020131,47.595505,-112.878533,49.001109,-113.949332,48.298307,99067
C1458,"Bozeman, MT MicroSA",Montana,-111.80538,44.476798,-110.783833,46.192879,-111.2946065,45.334838500000004,111137
C2574,"Helena, MT MicroSA",Montana,-113.16589,45.747368,-111.494642,47.953918,-112.330266,46.850643000000005,142901
C3354,"Missoula, MT MSA",Montana,-114.797204,46.631578,-113.302758,47.600281,-114.049981,47.1159295,69131
C1558,"Butte-Silver Bow, MT MicroSA",Montana,-113.085517,45.624854,-112.189986,46.185252,-112.63775150000001,45.905052999999995,41426
C2558,"Hastings, NE MicroSA",Nebraska,-98.724413,40.350064,-98.277839,40.698967,-98.501126,40.52451550000001,22595
C4242,"Scottsbluff, NE MicroSA",Nebraska,-104.053152,41.39293,-103.361526,43.001707,-103.70733899999999,42.1973185,104188
C2826,"Kearney, NE MicroSA",Nebraska,-99.426795,40.350303,-98.721366,41.047122,-99.07408050000001,40.6987125,45127
C3042,"Lexington, NE MicroSA",Nebraska,-100.224555,40.351012,-99.416414,41.047489,-99.82048449999999,40.6992505,45105
C2334,"Fremont, NE MicroSA",Nebraska,-96.906043,41.393131,-96.328551,41.742763,-96.61729700000001,41.567947,26714
C1310,"Beatrice, NE MicroSA",Nebraska,-96.916948,40.000841,-96.463268,40.523828,-96.69010800000001,40.2623345,33869
C2426,"Grand Island, NE MSA",Nebraska,-98.749167,40.698276,-97.598185,41.395153,-98.173676,41.0467145,53242
C3070,"Lincoln, NE MSA",Nebraska,-97.368445,40.523013,-96.463618,41.046947,-96.9160315,40.784980000000004,41856
C3582,"North Platte, NE MicroSA",Nebraska,-101.407268,40.697802,-100.223311,41.743586,-100.8152895,41.220694,67727
C3574,"Norfolk, NE MicroSA",Nebraska,-97.835015,41.742234,-97.01933,42.438782,-97.4271725,42.090508,45110
C1810,"Columbus, NE MicroSA",Nebraska,-97.831215,41.333119,-97.252415,41.743212,-97.541815,41.538165500000005,26774
C2198,"Fallon, NV MicroSA",Nevada,-119.226139,39.073345,-117.46134,40.002614,-118.3437395,39.537979500000006,81637
C2982,"Las Vegas-Henderson-Paradise, NV MSA",Nevada,-115.896925,35.001857,-114.042819,36.853662,-114.969872,35.9277595,119927
C2382,"Gardnerville Ranchos, NV MicroSA",Nevada,-120.003429,38.535961,-119.310443,39.114009,-119.656936,38.824985,37435
C2122,"Elko, NV MicroSA",Nevada,-117.019525,39.161228,-114.039461,42.001842,-115.529493,40.581535,183964
C4908,"Winnemucca, NV MicroSA",Nevada,-119.33142,40.526136,-117.017588,42.000439,-118.174504,41.263287500000004,107034
C2228,"Fernley, NV MicroSA",Nevada,-119.712287,38.413753,-118.755059,39.737129,-119.23367300000001,39.075441,85704
C3722,"Pahrump, NV MicroSA",Nevada,-118.196274,35.963707,-115.000845,39.16343,-116.5985595,37.5635685,207221
C3990,"Reno, NV MSA",Nevada,-120.006473,39.165509,-119.170544,41.997477,-119.5885085,40.581493,183404
C1618,"Carson City, NV MSA",Nevada,-120.004297,39.084796,-119.548308,39.251046,-119.7763025,39.167921,21093
C2906,"Laconia, NH MicroSA",New Hampshire,-71.731707,43.284994,-71.159364,43.760979,-71.4455355,43.5229865,30825
C2830,"Keene, NH MicroSA",New Hampshire,-72.557124,42.712102,-71.928993,43.181968,-72.2430585,42.947035,30429
C1362,"Berlin, NH-VT MicroSA",New Hampshire,-71.974825,44.085752,-71.009976,45.305778,-71.4924005,44.695764999999994,79011
C1720,"Claremont-Lebanon, NH-VT MicroSA",New Hampshire,-72.980246,43.128807,-71.346656,44.406351,-72.163451,43.767579,82736
C3170,"Manchester-Nashua, NH MSA",New Hampshire,-72.062222,42.697042,-71.245481,43.207099,-71.6538515,42.952070500000005,37781
C1818,"Concord, NH MicroSA",New Hampshire,-72.090146,43.009309,-71.236011,43.6112,-71.66307850000001,43.3102545,39511
C1210,"Atlantic City-Hammonton, NJ MSA",New Jersey,-74.985271,39.288558,-74.232062,39.729775,-74.6086665,39.5091665,34842
C3562,"New York-Newark-Jersey City, NY-NJ-PA MSA",New Jersey,-75.359184,39.475198,-71.777491,42.080906,-73.5683375,40.778052,168751
C3614,"Ocean City, NJ MSA",New Jersey,-75.168462,38.788657,-74.46493,39.324375,-74.81669600000001,39.056516,34694
C4722,"Vineland-Bridgeton, NJ MSA",New Jersey,-75.444751,39.056179,-74.851794,39.568746,-75.14827249999999,39.312462499999995,33194
C4594,"Trenton, NJ MSA",New Jersey,-74.942909,40.136771,-74.481095,40.424156,-74.712002,40.2804635,21362
C1090,"Allentown-Bethlehem-Easton, PA-NJ MSA",New Jersey,-75.997636,40.418451,-74.769425,41.13398,-75.3835305,40.7762155,56815
C1074,"Albuquerque, NM MSA",New Mexico,-107.626511,34.259772,-105.290125,36.219896,-106.45831799999999,35.239834,126942
C4074,"Roswell, NM MicroSA",New Mexico,-105.35401,32.51877,-103.509759,34.088751,-104.4318845,33.3037605,101675
C2438,"Grants, NM MicroSA",New Mexico,-109.046136,34.57782,-107.066562,35.348314,-108.05634900000001,34.963067,91572
C1758,"Clovis, NM MicroSA",New Mexico,-103.740066,34.302648,-103.042661,34.954194,-103.3913635,34.628421,42195
C2974,"Las Cruces, NM MSA",New Mexico,-107.299673,31.78364,-106.340515,33.052777,-106.820094,32.4182085,82192
C1610,"Carlsbad-Artesia, NM MicroSA",New Mexico,-104.851739,31.997486,-103.72281,32.965429,-104.2872745,32.4814575,62686
C4350,"Silver City, NM MicroSA",New Mexico,-109.047843,31.863614,-107.608485,33.209346,-108.328164,32.53648,87152
C2602,"Hobbs, NM MicroSA",New Mexico,-103.814573,32.000206,-103.052621,33.570589,-103.43359699999999,32.7853975,101701
C3106,"Los Alamos, NM MicroSA",New Mexico,-106.418855,35.754274,-106.171852,35.973389,-106.2953535,35.8638315,14190
C1970,"Deming, NM MicroSA",New Mexico,-108.229956,31.78364,-107.296413,32.605471,-107.7631845,32.1945555,53223
C2370,"Gallup, NM MicroSA",New Mexico,-109.046954,34.959081,-107.306122,36.002839,-108.176538,35.480959999999996,80528
C1046,"Alamogordo, NM MicroSA",New Mexico,-106.377492,32.000191,-104.847637,33.390719,-105.6125645,32.695454999999995,90053
C2158,"Espanola, NM MicroSA",New Mexico,-107.626537,35.930636,-105.5301,37.000233,-106.5783185,36.4654345,96978
C3878,"Portales, NM MicroSA",New Mexico,-103.949228,33.570117,-103.043651,34.605068,-103.49643950000001,34.0875925,67025
C2214,"Farmington, NM MSA",New Mexico,-109.046218,36.000288,-107.420915,37.000226,-108.2335665,36.500257,75184
C2978,"Las Vegas, NM MicroSA",New Mexico,-105.722205,35.041605,-103.637026,35.871194,-104.67961550000001,35.4563995,96457
C4214,"Santa Fe, NM MSA",New Mexico,-106.250499,35.040003,-105.714419,36.00232,-105.982459,35.5211615,62321
C4534,"Taos, NM MicroSA",New Mexico,-106.058364,36.013014,-105.200117,36.99592,-105.62924050000001,36.504467,63655
C1058,"Albany-Schenectady-Troy, NY MSA",New York,-74.71158,42.355017,-73.264827,43.398045,-73.9882035,42.876531,67548
C1378,"Binghamton, NY MSA",New York,-76.563589,41.997856,-75.359645,42.415702,-75.96161699999999,42.206779,55692
C3646,"Olean, NY MicroSA",New York,-79.061259,41.997705,-78.308081,42.543306,-78.68467000000001,42.2705055,35334
C1218,"Auburn, NY MicroSA",New York,-76.753538,42.618608,-76.265584,43.708121,-76.509561,43.1633645,70559
C2746,"Jamestown-Dunkirk-Fredonia, NY MicroSA",New York,-79.76259,41.998364,-79.059079,42.686805,-79.41083449999999,42.3425845,44584
C2130,"Elmira, NY MSA",New York,-76.966109,42.000064,-76.535782,42.294423,-76.7509455,42.1472435,19906
C3846,"Plattsburgh, NY MicroSA",New York,-74.027389,44.429699,-73.333152,45.010713,-73.6802705,44.720206000000005,37627
C2646,"Hudson, NY MicroSA",New York,-73.929626,41.97798,-73.352429,42.510017,-73.6410275,42.243998500000004,34455
C1866,"Cortland, NY MicroSA",New York,-76.274673,42.407568,-75.86402,42.790964,-76.0693465,42.599266,24829
C1538,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",New York,-79.312136,42.437997,-78.460416,43.634799,-78.886276,43.036398000000005,77507
C3166,"Malone, NY MicroSA",New York,-74.726228,44.09925,-73.909687,45.006286,-74.3179575,44.552768,58741
C2410,"Gloversville, NY MicroSA",New York,-74.774253,42.982817,-74.097467,43.289003,-74.43585999999999,43.135909999999996,31307
C1286,"Batavia, NY MicroSA",New York,-78.465505,42.862754,-77.904121,43.133561,-78.18481299999999,42.998157500000005,25968
C4654,"Utica-Rome, NY MSA",New York,-75.886756,42.824943,-74.695985,44.095939,-75.2913705,43.460441,82312
C4806,"Watertown-Fort Drum, NY MSA",New York,-76.734725,43.668143,-75.446277,44.403263,-76.09050099999999,44.035703,59601
C4038,"Rochester, NY MSA",New York,-78.468711,42.459186,-76.702324,43.684275,-77.58551750000001,43.0717305,81710
C4506,"Syracuse, NY MSA",New York,-76.644712,42.723844,-75.239541,43.707018,-75.9421265,43.215430999999995,65001
C1122,"Amsterdam, NY MicroSA",New York,-74.763303,42.772979,-74.083883,43.047423,-74.423593,42.910201,31429
C3658,"Oneonta, NY MicroSA",New York,-75.416932,42.313949,-74.630631,42.908363,-75.0237815,42.611156,38495
C3630,"Ogdensburg-Massena, NY MicroSA",New York,-75.860046,44.0504,-74.525683,45.015865,-75.1928645,44.5331325,62525
C4290,"Seneca Falls, NY MicroSA",New York,-76.981334,42.541537,-76.585989,43.024058,-76.7836615,42.7827975,31249
C1850,"Corning, NY MicroSA",New York,-77.749936,41.998663,-76.965028,42.580413,-77.357482,42.289538,37675
C2706,"Ithaca, NY MSA",New York,-76.696655,42.262976,-76.237695,42.627419,-76.467175,42.445197500000006,23602
C2874,"Kingston, NY MSA",New York,-74.780693,41.58061,-73.910675,42.176992,-74.345684,41.878800999999996,40245
C2402,"Glens Falls, NY MSA",New York,-74.214625,42.941222,-73.241391,43.808481,-73.72800799999999,43.374851500000005,56165
C1550,"Burlington, NC MSA",North Carolina,-79.542428,35.843303,-79.236598,36.249673,-79.389513,36.046488,26317
C2586,"Hickory-Lenoir-Morganton, NC MSA",North Carolina,-81.986939,35.54702,-80.92518,36.122619,-81.45605950000001,35.8348195,49115
C4782,"Washington, NC MicroSA",North Carolina,-77.195772,35.216059,-76.467761,35.739473,-76.8317665,35.477766,33897
C3482,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA",North Carolina,-79.33911,33.569108,-77.897011,34.371814,-78.61806050000001,33.970461,66709
C1170,"Asheville, NC MSA",North Carolina,-83.25743,35.144188,-82.169049,36.065917,-82.7132395,35.6050525,59693
C1674,"Charlotte-Concord-Gastonia, NC-SC MSA",North Carolina,-81.537599,34.457776,-80.182866,36.05881,-80.8602325,35.258293,103686
C2102,"Elizabeth City, NC MicroSA",North Carolina,-76.590107,36.019036,-75.887033,36.550658,-76.23857000000001,36.284847,34429
C3398,"Morehead City, NC MicroSA",North Carolina,-77.167769,34.531736,-76.006557,35.201453,-76.587163,34.866594500000005,53716
C2050,"Durham-Chapel Hill, NC MSA",North Carolina,-79.555804,35.515039,-78.699316,36.54219,-79.12755999999999,36.0286145,66520
C4314,"Shelby, NC MicroSA",North Carolina,-81.768102,35.163467,-81.321729,35.584576,-81.5449155,35.3740215,27271
C3510,"New Bern, NC MSA",North Carolina,-77.731026,34.780323,-76.304136,35.418362,-77.017581,35.099342500000006,66006
C2218,"Fayetteville, NC MSA",North Carolina,-79.458751,34.833717,-78.494678,35.266914,-78.9767145,35.050315499999996,44596
C4726,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",North Carolina,-76.950662,36.028834,-75.709078,37.603174,-76.32987,36.81600400000001,101957
C2862,"Kill Devil Hills, NC MicroSA",North Carolina,-76.405971,35.140565,-75.400119,36.244984,-75.90304499999999,35.6927745,71524
C4918,"Winston-Salem, NC MSA",North Carolina,-80.881591,35.504141,-80.027339,36.550665,-80.454465,36.027403,67775
C4058,"Rocky Mount, NC MSA",North Carolina,-78.257164,35.674935,-77.342418,36.202633,-77.799791,35.938784,42315
C3958,"Raleigh, NC MSA",North Carolina,-78.995048,35.254663,-78.006551,36.266191,-78.5007995,35.760427,65508
C3708,"Oxford, NC MicroSA",North Carolina,-78.807623,36.021826,-78.453391,36.542541,-78.630507,36.2821835,33722
C2466,"Greensboro-High Point, NC MSA",North Carolina,-80.066842,35.505661,-79.513638,36.542696,-79.79024,36.024178500000005,67160
C4026,"Roanoke Rapids, NC MicroSA",North Carolina,-78.006551,36.003598,-77.066194,36.54728,-77.5363725,36.275439,43499
C2038,"Dunn, NC MicroSA",North Carolina,-79.223021,35.192012,-78.529851,35.583682,-78.876436,35.387847,32065
C1900,"Cullowhee, NC MicroSA",North Carolina,-83.363766,35.001354,-82.919178,35.526049,-83.141472,35.263701499999996,33980
C4182,"Sanford, NC MicroSA",North Carolina,-79.359912,35.307161,-78.96964,35.628323,-79.16477599999999,35.467742,20799
C2882,"Kinston, NC MicroSA",North Carolina,-77.834249,35.008138,-77.390794,35.426787,-77.6125215,35.217462499999996,27112
C3200,"Marion, NC MicroSA",North Carolina,-82.295028,35.518002,-81.824122,35.96005,-82.059575,35.739026,28628
C3824,"Pinehurst-Southern Pines, NC MicroSA",North Carolina,-79.767957,35.043028,-79.095808,35.518002,-79.4318825,35.280515,31092
C4890,"Wilmington, NC MSA",North Carolina,-78.272606,33.7868,-77.484538,34.73263,-77.87857199999999,34.259715,61254
C2734,"Jacksonville, NC MSA",North Carolina,-77.680127,34.399705,-77.096073,34.98446,-77.38810000000001,34.6920825,37870
C2478,"Greenville, NC MSA",North Carolina,-77.700692,35.327394,-77.084641,35.833062,-77.3926665,35.580228,32748
C4046,"Rockingham, NC MicroSA",North Carolina,-80.075676,34.805155,-79.458751,35.183855,-79.7672135,34.994505000000004,28538
C3130,"Lumberton, NC MicroSA",North Carolina,-79.461506,34.299342,-78.805431,34.952715,-79.13346849999999,34.626028500000004,42313
C2258,"Forest City, NC MicroSA",North Carolina,-82.280563,35.180611,-81.691825,35.613588,-81.986194,35.397099499999996,28040
C2990,"Laurinburg, NC MicroSA",North Carolina,-79.692944,34.630379,-79.330825,35.043756,-79.51188450000001,34.8370675,26771
C1062,"Albemarle, NC MicroSA",North Carolina,-80.506171,35.143081,-80.051225,35.504151,-80.27869799999999,35.323616,23383
C3434,"Mount Airy, NC MicroSA",North Carolina,-80.973643,36.236305,-80.44034,36.562349,-80.7069915,36.399327,24669
C1482,"Brevard, NC MicroSA",North Carolina,-83.056934,35.027394,-82.574839,35.422967,-82.8158865,35.2251805,25618
C2578,"Henderson, NC MicroSA",North Carolina,-78.511224,36.163637,-78.277165,36.543822,-78.3941945,36.3537295,24621
C1438,"Boone, NC MicroSA",North Carolina,-81.918119,36.111459,-81.455792,36.391309,-81.68695550000001,36.251384,21386
C2414,"Goldsboro, NC MSA",North Carolina,-78.30658,35.146315,-77.799859,35.597806,-78.0532195,35.3720605,29239
C3590,"North Wilkesboro, NC MicroSA",North Carolina,-81.545488,35.994829,-80.868746,36.440773,-81.20711700000001,36.217801,31305
C4898,"Wilson, NC MicroSA",North Carolina,-78.192117,35.583436,-77.665131,35.867208,-77.928624,35.725322,24377
C1390,"Bismarck, ND MSA",North Dakota,-102.097205,45.943449,-100.075229,47.327696,-101.086217,46.6355725,93534
C3350,"Minot, ND MicroSA",North Dakota,-102.234055,47.847336,-100.197558,48.999449,-101.2158065,48.4233925,94205
C1986,"Dickinson, ND MicroSA",North Dakota,-103.231656,46.629679,-102.095904,47.010436,-102.66378,46.820057500000004,52538
C2742,"Jamestown, ND MicroSA",North Dakota,-99.481394,46.628826,-98.438835,47.327198,-98.9601145,46.978012,48227
C4878,"Williston, ND MicroSA",North Dakota,-104.047994,47.95595,-102.827964,48.633916,-103.437979,48.294933,56437
C3062,"Lima, OH MSA",Ohio,-84.39738,40.643069,-83.879828,40.920429,-84.138604,40.781749,23941
C1174,"Ashland, OH MicroSA",Ohio,-82.436916,40.555001,-82.12501,41.066007,-82.280963,40.810503999999995,33093
C1178,"Ashtabula, OH MicroSA",Ohio,-81.009827,41.499327,-80.519158,42.327132,-80.7644925,41.9132295,53610
C1190,"Athens, OH MicroSA",Ohio,-82.298476,39.18056,-81.721808,39.556574,-82.010142,39.368567,26675
C4754,"Wapakoneta, OH MicroSA",Ohio,-84.456227,40.354534,-83.880039,40.68608,-84.168133,40.520307,26653
C4854,"Wheeling, WV-OH MSA",Ohio,-81.237316,39.720812,-80.518891,40.186116,-80.87810350000001,39.953464,33233
C1594,"Canton-Massillon, OH MSA",Ohio,-81.650045,40.4247,-80.860822,40.988717,-81.25543350000001,40.706708500000005,36527
C4650,"Urbana, OH MicroSA",Ohio,-84.036069,40.010188,-83.494498,40.273459,-83.7652835,40.1418235,25052
C4422,"Springfield, OH MSA",Ohio,-84.053736,39.768778,-83.509933,40.04019,-83.7818345,39.904484,25155
C4894,"Wilmington, OH MicroSA",Ohio,-84.007454,39.222845,-83.576286,39.569402,-83.79186999999999,39.3961235,22443
C4140,"Salem, OH MicroSA",Ohio,-81.087391,40.58248,-80.518899,40.9302,-80.803145,40.756339999999994,26297
C1874,"Coshocton, OH MicroSA",Ohio,-82.195911,40.150976,-81.61603,40.456382,-81.9059705,40.303679,26824
C1534,"Bucyrus, OH MicroSA",Ohio,-83.112745,40.70255,-82.724184,40.996943,-82.9184645,40.8497465,19065
C1746,"Cleveland-Elyria, OH MSA",Ohio,-82.348183,40.988196,-81.002116,42.251602,-81.6751495,41.619899000000004,81821
C2482,"Greenville, OH MicroSA",Ohio,-84.81244,39.916481,-84.425902,40.354259,-84.619171,40.135369999999995,28351
C1958,"Defiance, OH MicroSA",Ohio,-84.804063,41.16543,-84.22735,41.427818,-84.5157065,41.296624,26678
C1814,"Columbus, OH MSA",Ohio,-83.653386,39.361566,-82.024219,40.71273,-82.8388025,40.037148,87504
C4178,"Sandusky, OH MicroSA",Ohio,-82.952936,41.283874,-82.342337,41.700057,-82.6476365,41.4919655,28245
C4792,"Washington Court House, OH MicroSA",Ohio,-83.670196,39.377354,-83.252435,39.716883,-83.46131550000001,39.547118499999996,21988
C4578,"Toledo, OH MSA",Ohio,-84.399551,41.165751,-82.995572,41.95941,-83.6975615,41.562580499999996,64946
C3858,"Point Pleasant, WV-OH MicroSA",Ohio,-82.582683,38.474547,-81.772843,39.035079,-82.177763,38.754813,37462
C1938,"Dayton, OH MSA",Ohio,-84.485653,39.550254,-83.64661,40.200004,-84.0661315,39.875129,42079
C1574,"Cambridge, OH MicroSA",Ohio,-81.728611,39.839104,-81.225924,40.222468,-81.47726750000001,40.030786,24827
C2230,"Findlay, OH MicroSA",Ohio,-83.881156,40.818134,-83.420319,41.168537,-83.6507375,40.9933355,22692
C3594,"Norwalk, OH MicroSA",Ohio,-82.841475,40.992909,-82.336496,41.290023,-82.5889855,41.141465999999994,23359
C2716,"Jackson, OH MicroSA",Ohio,-82.80709,38.844478,-82.424677,39.207967,-82.6158835,39.0262225,23540
C4826,"Weirton-Steubenville, WV-OH MSA",Ohio,-80.941911,40.155111,-80.517689,40.638801,-80.72980000000001,40.396956,31324
C3454,"Mount Vernon, OH MicroSA",Ohio,-82.750747,40.239071,-82.17854,40.573102,-82.4646435,40.4060865,26469
C1334,"Bellefontaine, OH MicroSA",Ohio,-84.014763,40.22937,-83.519727,40.538694,-83.767245,40.384032000000005,22899
C4966,"Youngstown-Warren-Boardman, OH-PA MSA",Ohio,-81.086726,40.899773,-79.999204,41.501687,-80.54296500000001,41.20073,50307
C3202,"Marion, OH MicroSA",Ohio,-83.420284,40.433795,-82.858302,40.705019,-83.139293,40.569407,25996
C1638,"Celina, OH MicroSA",Ohio,-84.804235,40.351721,-84.431632,40.728306,-84.61793349999999,40.5400135,24388
C4978,"Zanesville, OH MicroSA",Ohio,-82.233974,39.755572,-81.691104,40.16688,-81.96253899999999,39.961225999999996,26637
C3884,"Port Clinton, OH MicroSA",Ohio,-83.415941,41.457166,-82.616147,41.828969,-83.016044,41.6430675,36997
C1042,"Akron, OH MSA",Ohio,-81.688491,40.906502,-81.001695,41.351168,-81.34509299999999,41.128835,31770
C3190,"Mansfield, OH MSA",Ohio,-82.727164,40.549879,-82.336895,40.995638,-82.5320295,40.772758499999995,28868
C1706,"Chillicothe, OH MicroSA",Ohio,-83.394005,39.167768,-82.740615,39.516249,-83.06731,39.342008500000006,30225
C2338,"Fremont, OH MicroSA",Ohio,-83.419843,41.252955,-82.840087,41.501189,-83.129965,41.377072,26818
C3902,"Portsmouth, OH MicroSA",Ohio,-83.270817,38.570818,-82.650039,39.015791,-82.96042800000001,38.793304500000005,28817
C4566,"Tiffin, OH MicroSA",Ohio,-83.421299,40.991889,-82.829512,41.256903,-83.1254055,41.124396000000004,27375
C4338,"Sidney, OH MicroSA",Ohio,-84.434631,40.183945,-84.001937,40.483242,-84.218284,40.3335935,20015
C3542,"New Philadelphia-Dover, OH MicroSA",Ohio,-81.712288,40.214253,-81.264744,40.66692,-81.488516,40.440586499999995,29315
C4678,"Van Wert, OH MicroSA",Ohio,-84.803257,40.684755,-84.340101,40.990315,-84.571679,40.837535,21425
C3193,"Marietta, OH MicroSA",Ohio,-81.853668,39.215905,-81.036791,39.645976,-81.4452295,39.4309405,37787
C4930,"Wooster, OH MicroSA",Ohio,-82.129334,40.666826,-81.647564,40.991807,-81.88844900000001,40.829316500000004,22286
C2112,"Elk City, OK MicroSA",Oklahoma,-100.00042,35.029889,-99.360149,35.508967,-99.6802845,35.269428,31026
C2046,"Durant, OK MicroSA",Oklahoma,-96.63002,33.686216,-95.751264,34.157425,-96.190642,33.9218205,40650
C3642,"Oklahoma City, OK MSA",Oklahoma,-98.313473,34.681163,-96.619348,36.164777,-97.4664105,35.42297,96082
C1162,"Ardmore, OK MicroSA",Oklahoma,-97.562719,34.070768,-96.933226,34.507064,-97.2479725,34.288916,29119
C4514,"Tahlequah, OK MicroSA",Oklahoma,-95.283146,35.638343,-94.797282,36.161764,-95.04021399999999,35.9000535,33897
C3002,"Lawton, OK MSA",Oklahoma,-98.826323,34.06227,-98.088978,34.855595,-98.4576505,34.4589325,51377
C4614,"Tulsa, OK MSA",Oklahoma,-97.064489,35.376656,-95.207918,36.999414,-96.1362035,36.188035,105093
C4822,"Weatherford, OK MicroSA",Oklahoma,-99.377068,35.464225,-98.623241,35.812712,-99.0001545,35.6384685,34871
C2142,"Enid, OK MicroSA",Oklahoma,-98.104575,36.164462,-97.460505,36.593664,-97.78254,36.379063,29793
C1106,"Altus, OK MicroSA",Oklahoma,-99.844585,34.337762,-99.037094,34.859556,-99.4408395,34.598659,37353
